"genome","array_size","following_spacing_size"
"Rhync_riparia_5519C.hap1.chr",27951,606449
"Rhync_riparia_5519C.hap1.chr",61473,578073
"Rhync_riparia_5519C.hap1.chr",38471,487266
"Rhync_riparia_5519C.hap1.chr",42747,391936
"Rhync_riparia_5519C.hap1.chr",3698,356936
"Rhync_riparia_5519C.hap1.chr",30830,395495
"Rhync_riparia_5519C.hap1.chr",16063,675328
"Rhync_riparia_5519C.hap1.chr",35067,486494
"Rhync_riparia_5519C.hap1.chr",41070,446395
"Rhync_riparia_5519C.hap1.chr",29327,335571
"Rhync_riparia_5519C.hap1.chr",20600,379526
"Rhync_riparia_5519C.hap1.chr",127784,NA
"Rhync_riparia_5519C.hap1.chr",59307,670948
"Rhync_riparia_5519C.hap1.chr",27101,672158
"Rhync_riparia_5519C.hap1.chr",34841,769577
"Rhync_riparia_5519C.hap1.chr",31823,720213
"Rhync_riparia_5519C.hap1.chr",135853,498193
"Rhync_riparia_5519C.hap1.chr",66844,595398
"Rhync_riparia_5519C.hap1.chr",44636,887096
"Rhync_riparia_5519C.hap1.chr",42071,154288
"Rhync_riparia_5519C.hap1.chr",18996,639380
"Rhync_riparia_5519C.hap1.chr",42976,467240
"Rhync_riparia_5519C.hap1.chr",71825,977884
"Rhync_riparia_5519C.hap1.chr",181043,651316
"Rhync_riparia_5519C.hap1.chr",12580,645612
"Rhync_riparia_5519C.hap1.chr",110537,497721
"Rhync_riparia_5519C.hap1.chr",8060,388420
"Rhync_riparia_5519C.hap1.chr",139320,278338
"Rhync_riparia_5519C.hap1.chr",689,143278
"Rhync_riparia_5519C.hap1.chr",91965,702854
"Rhync_riparia_5519C.hap1.chr",86530,665472
"Rhync_riparia_5519C.hap1.chr",62775,376543
"Rhync_riparia_5519C.hap1.chr",49588,628859
"Rhync_riparia_5519C.hap1.chr",72056,598888
"Rhync_riparia_5519C.hap1.chr",25366,1038598
"Rhync_riparia_5519C.hap1.chr",74613,548032
"Rhync_riparia_5519C.hap1.chr",48947,647377
"Rhync_riparia_5519C.hap1.chr",117044,315582
"Rhync_riparia_5519C.hap1.chr",55597,1297422
"Rhync_riparia_5519C.hap1.chr",76638,495628
"Rhync_riparia_5519C.hap1.chr",69980,276319
"Rhync_riparia_5519C.hap1.chr",1458,260848
"Rhync_riparia_5519C.hap1.chr",63281,399003
"Rhync_riparia_5519C.hap1.chr",1043,166397
"Rhync_riparia_5519C.hap1.chr",87353,631724
"Rhync_riparia_5519C.hap1.chr",27051,725532
"Rhync_riparia_5519C.hap1.chr",64744,570687
"Rhync_riparia_5519C.hap1.chr",59956,847590
"Rhync_riparia_5519C.hap1.chr",20550,354317
"Rhync_riparia_5519C.hap1.chr",3016,239232
"Rhync_riparia_5519C.hap1.chr",55570,412423
"Rhync_riparia_5519C.hap1.chr",71332,368608
"Rhync_riparia_5519C.hap1.chr",57709,600557
"Rhync_riparia_5519C.hap1.chr",46226,616695
"Rhync_riparia_5519C.hap1.chr",76914,860986
"Rhync_riparia_5519C.hap1.chr",63084,271100
"Rhync_riparia_5519C.hap1.chr",1207,470440
"Rhync_riparia_5519C.hap1.chr",34126,787234
"Rhync_riparia_5519C.hap1.chr",30304,708492
"Rhync_riparia_5519C.hap1.chr",154764,557309
"Rhync_riparia_5519C.hap1.chr",57364,497798
"Rhync_riparia_5519C.hap1.chr",95864,538482
"Rhync_riparia_5519C.hap1.chr",41106,753798
"Rhync_riparia_5519C.hap1.chr",35241,615634
"Rhync_riparia_5519C.hap1.chr",31772,479266
"Rhync_riparia_5519C.hap1.chr",103176,468891
"Rhync_riparia_5519C.hap1.chr",860,130928
"Rhync_riparia_5519C.hap1.chr",2285,270274
"Rhync_riparia_5519C.hap1.chr",69389,497549
"Rhync_riparia_5519C.hap1.chr",4280,263741
"Rhync_riparia_5519C.hap1.chr",88011,762515
"Rhync_riparia_5519C.hap1.chr",18541,280072
"Rhync_riparia_5519C.hap1.chr",3751,337858
"Rhync_riparia_5519C.hap1.chr",63639,390811
"Rhync_riparia_5519C.hap1.chr",98014,293972
"Rhync_riparia_5519C.hap1.chr",17967,736456
"Rhync_riparia_5519C.hap1.chr",37988,553724
"Rhync_riparia_5519C.hap1.chr",71420,388906
"Rhync_riparia_5519C.hap1.chr",4446,494519
"Rhync_riparia_5519C.hap1.chr",31821,444170
"Rhync_riparia_5519C.hap1.chr",163596,329022
"Rhync_riparia_5519C.hap1.chr",616,316206
"Rhync_riparia_5519C.hap1.chr",18353,565087
"Rhync_riparia_5519C.hap1.chr",122152,521381
"Rhync_riparia_5519C.hap1.chr",838,272206
"Rhync_riparia_5519C.hap1.chr",24586,260364
"Rhync_riparia_5519C.hap1.chr",11599,147940
"Rhync_riparia_5519C.hap1.chr",29234,400082
"Rhync_riparia_5519C.hap1.chr",17567,158623
"Rhync_riparia_5519C.hap1.chr",2123,301276
"Rhync_riparia_5519C.hap1.chr",97127,724820
"Rhync_riparia_5519C.hap1.chr",20853,357518
"Rhync_riparia_5519C.hap1.chr",108489,553700
"Rhync_riparia_5519C.hap1.chr",53202,427691
"Rhync_riparia_5519C.hap1.chr",74111,591539
"Rhync_riparia_5519C.hap1.chr",818,154301
"Rhync_riparia_5519C.hap1.chr",30663,534320
"Rhync_riparia_5519C.hap1.chr",41008,429150
"Rhync_riparia_5519C.hap1.chr",146306,681168
"Rhync_riparia_5519C.hap1.chr",11680,421091
"Rhync_riparia_5519C.hap1.chr",26958,392782
"Rhync_riparia_5519C.hap1.chr",97026,667114
"Rhync_riparia_5519C.hap1.chr",36401,666809
"Rhync_riparia_5519C.hap1.chr",61076,342406
"Rhync_riparia_5519C.hap1.chr",10047,338477
"Rhync_riparia_5519C.hap1.chr",6398,394260
"Rhync_riparia_5519C.hap1.chr",19880,330624
"Rhync_riparia_5519C.hap1.chr",71816,330870
"Rhync_riparia_5519C.hap1.chr",30587,750423
"Rhync_riparia_5519C.hap1.chr",83647,722254
"Rhync_riparia_5519C.hap1.chr",44839,495662
"Rhync_riparia_5519C.hap1.chr",93193,621356
"Rhync_riparia_5519C.hap1.chr",36225,523245
"Rhync_riparia_5519C.hap1.chr",37883,391583
"Rhync_riparia_5519C.hap1.chr",2101,201869
"Rhync_riparia_5519C.hap1.chr",9322,74811
"Rhync_riparia_5519C.hap1.chr",663,832707
"Rhync_riparia_5519C.hap1.chr",55003,659428
"Rhync_riparia_5519C.hap1.chr",87293,665303
"Rhync_riparia_5519C.hap1.chr",35543,551791
"Rhync_riparia_5519C.hap1.chr",1701,406363
"Rhync_riparia_5519C.hap1.chr",57645,464522
"Rhync_riparia_5519C.hap1.chr",42659,397851
"Rhync_riparia_5519C.hap1.chr",65119,447240
"Rhync_riparia_5519C.hap1.chr",50376,575227
"Rhync_riparia_5519C.hap1.chr",52748,490455
"Rhync_riparia_5519C.hap1.chr",4584,659669
"Rhync_riparia_5519C.hap1.chr",67128,748838
"Rhync_riparia_5519C.hap1.chr",42502,446352
"Rhync_riparia_5519C.hap1.chr",84601,346350
"Rhync_riparia_5519C.hap1.chr",2063,528607
"Rhync_riparia_5519C.hap1.chr",31502,305101
"Rhync_riparia_5519C.hap1.chr",25382,862144
"Rhync_riparia_5519C.hap1.chr",40236,314604
"Rhync_riparia_5519C.hap1.chr",4393,479338
"Rhync_riparia_5519C.hap1.chr",96629,289133
"Rhync_riparia_5519C.hap1.chr",7762,627209
"Rhync_riparia_5519C.hap1.chr",141632,427791
"Rhync_riparia_5519C.hap1.chr",48241,562953
"Rhync_riparia_5519C.hap1.chr",25381,656289
"Rhync_riparia_5519C.hap1.chr",23343,631131
"Rhync_riparia_5519C.hap1.chr",116792,416927
"Rhync_riparia_5519C.hap1.chr",2081,360871
"Rhync_riparia_5519C.hap1.chr",34896,569466
"Rhync_riparia_5519C.hap1.chr",51246,558021
"Rhync_riparia_5519C.hap1.chr",119478,433472
"Rhync_riparia_5519C.hap1.chr",47880,549065
"Rhync_riparia_5519C.hap1.chr",45589,371754
"Rhync_riparia_5519C.hap1.chr",22122,429204
"Rhync_riparia_5519C.hap1.chr",26070,396795
"Rhync_riparia_5519C.hap1.chr",207087,NA
"Rhync_riparia_5519C.hap1.chr",41010,255424
"Rhync_riparia_5519C.hap1.chr",66989,855601
"Rhync_riparia_5519C.hap1.chr",1996,443599
"Rhync_riparia_5519C.hap1.chr",35765,543159
"Rhync_riparia_5519C.hap1.chr",52348,329881
"Rhync_riparia_5519C.hap1.chr",41850,647321
"Rhync_riparia_5519C.hap1.chr",26783,477407
"Rhync_riparia_5519C.hap1.chr",47413,534887
"Rhync_riparia_5519C.hap1.chr",52670,261808
"Rhync_riparia_5519C.hap1.chr",429,377864
"Rhync_riparia_5519C.hap1.chr",60400,419412
"Rhync_riparia_5519C.hap1.chr",145129,606884
"Rhync_riparia_5519C.hap1.chr",83101,438761
"Rhync_riparia_5519C.hap1.chr",50822,549205
"Rhync_riparia_5519C.hap1.chr",104051,445724
"Rhync_riparia_5519C.hap1.chr",25540,521655
"Rhync_riparia_5519C.hap1.chr",59962,427133
"Rhync_riparia_5519C.hap1.chr",25185,154408
"Rhync_riparia_5519C.hap1.chr",1157,666324
"Rhync_riparia_5519C.hap1.chr",101818,727327
"Rhync_riparia_5519C.hap1.chr",39794,513841
"Rhync_riparia_5519C.hap1.chr",110910,553758
"Rhync_riparia_5519C.hap1.chr",19144,354522
"Rhync_riparia_5519C.hap1.chr",110999,598926
"Rhync_riparia_5519C.hap1.chr",1249,342284
"Rhync_riparia_5519C.hap1.chr",724,547316
"Rhync_riparia_5519C.hap1.chr",97937,519356
"Rhync_riparia_5519C.hap1.chr",1921,271092
"Rhync_riparia_5519C.hap1.chr",5780,192613
"Rhync_riparia_5519C.hap1.chr",2525,681791
"Rhync_riparia_5519C.hap1.chr",180412,343586
"Rhync_riparia_5519C.hap1.chr",1488,359145
"Rhync_riparia_5519C.hap1.chr",108932,689617
"Rhync_riparia_5519C.hap1.chr",36189,257341
"Rhync_riparia_5519C.hap1.chr",29989,912940
"Rhync_riparia_5519C.hap1.chr",57635,488138
"Rhync_riparia_5519C.hap1.chr",115061,614770
"Rhync_riparia_5519C.hap1.chr",2871,246351
"Rhync_riparia_5519C.hap1.chr",93548,1324140
"Rhync_riparia_5519C.hap1.chr",11176,831053
"Rhync_riparia_5519C.hap1.chr",135852,530926
"Rhync_riparia_5519C.hap1.chr",1339,583828
"Rhync_riparia_5519C.hap1.chr",29167,342533
"Rhync_riparia_5519C.hap1.chr",43367,891497
"Rhync_riparia_5519C.hap1.chr",97342,628520
"Rhync_riparia_5519C.hap1.chr",28693,258121
"Rhync_riparia_5519C.hap1.chr",613,316126
"Rhync_riparia_5519C.hap1.chr",18580,461186
"Rhync_riparia_5519C.hap1.chr",69449,845230
"Rhync_riparia_5519C.hap1.chr",9280,569198
"Rhync_riparia_5519C.hap1.chr",65944,358901
"Rhync_riparia_5519C.hap1.chr",22388,316944
"Rhync_riparia_5519C.hap1.chr",52704,406846
"Rhync_riparia_5519C.hap1.chr",67220,235429
"Rhync_riparia_5519C.hap1.chr",595,338293
"Rhync_riparia_5519C.hap1.chr",13531,339390
"Rhync_riparia_5519C.hap1.chr",27843,326600
"Rhync_riparia_5519C.hap1.chr",1522,344184
"Rhync_riparia_5519C.hap1.chr",73396,415690
"Rhync_riparia_5519C.hap1.chr",3720,530121
"Rhync_riparia_5519C.hap1.chr",89595,478739
"Rhync_riparia_5519C.hap1.chr",8964,416711
"Rhync_riparia_5519C.hap1.chr",73257,671628
"Rhync_riparia_5519C.hap1.chr",2497,216127
"Rhync_riparia_5519C.hap1.chr",21855,362065
"Rhync_riparia_5519C.hap1.chr",21095,589068
"Rhync_riparia_5519C.hap1.chr",115080,517046
"Rhync_riparia_5519C.hap1.chr",64690,645102
"Rhync_riparia_5519C.hap1.chr",265850,855984
"Rhync_riparia_5519C.hap1.chr",38424,497436
"Rhync_riparia_5519C.hap1.chr",1021,325767
"Rhync_riparia_5519C.hap1.chr",26075,463159
"Rhync_riparia_5519C.hap1.chr",152050,458145
"Rhync_riparia_5519C.hap1.chr",82386,345811
"Rhync_riparia_5519C.hap1.chr",3260,295277
"Rhync_riparia_5519C.hap1.chr",3091,345360
"Rhync_riparia_5519C.hap1.chr",31969,618358
"Rhync_riparia_5519C.hap1.chr",47772,306151
"Rhync_riparia_5519C.hap1.chr",208614,982549
"Rhync_riparia_5519C.hap1.chr",31358,715187
"Rhync_riparia_5519C.hap1.chr",71574,650987
"Rhync_riparia_5519C.hap1.chr",95043,572639
"Rhync_riparia_5519C.hap1.chr",150454,568172
"Rhync_riparia_5519C.hap1.chr",28039,634565
"Rhync_riparia_5519C.hap1.chr",81779,344884
"Rhync_riparia_5519C.hap1.chr",801,297855
"Rhync_riparia_5519C.hap1.chr",48813,680897
"Rhync_riparia_5519C.hap1.chr",80009,369781
"Rhync_riparia_5519C.hap1.chr",37786,854124
"Rhync_riparia_5519C.hap1.chr",75515,503117
"Rhync_riparia_5519C.hap1.chr",40678,443409
"Rhync_riparia_5519C.hap1.chr",384,111782
"Rhync_riparia_5519C.hap1.chr",34900,574534
"Rhync_riparia_5519C.hap1.chr",45904,754126
"Rhync_riparia_5519C.hap1.chr",125078,626836
"Rhync_riparia_5519C.hap1.chr",32145,686420
"Rhync_riparia_5519C.hap1.chr",19418,449591
"Rhync_riparia_5519C.hap1.chr",28607,448663
"Rhync_riparia_5519C.hap1.chr",1026,219516
"Rhync_riparia_5519C.hap1.chr",24383,913977
"Rhync_riparia_5519C.hap1.chr",146292,627755
"Rhync_riparia_5519C.hap1.chr",25853,317828
"Rhync_riparia_5519C.hap1.chr",81814,398166
"Rhync_riparia_5519C.hap1.chr",14025,69467
"Rhync_riparia_5519C.hap1.chr",87695,511390
"Rhync_riparia_5519C.hap1.chr",61852,351214
"Rhync_riparia_5519C.hap1.chr",2969,133491
"Rhync_riparia_5519C.hap1.chr",32038,519271
"Rhync_riparia_5519C.hap1.chr",15258,934398
"Rhync_riparia_5519C.hap1.chr",2894,NA
"Rhync_riparia_5519C.hap1.chr",1402,1534566
"Rhync_riparia_5519C.hap1.chr",15164,236002
"Rhync_riparia_5519C.hap1.chr",45558,299225
"Rhync_riparia_5519C.hap1.chr",8778,507310
"Rhync_riparia_5519C.hap1.chr",127808,578441
"Rhync_riparia_5519C.hap1.chr",75622,527202
"Rhync_riparia_5519C.hap1.chr",45351,410468
"Rhync_riparia_5519C.hap1.chr",2027,297255
"Rhync_riparia_5519C.hap1.chr",69927,540325
"Rhync_riparia_5519C.hap1.chr",158249,624760
"Rhync_riparia_5519C.hap1.chr",40926,449033
"Rhync_riparia_5519C.hap1.chr",17885,386999
"Rhync_riparia_5519C.hap1.chr",64127,324824
"Rhync_riparia_5519C.hap1.chr",44799,460689
"Rhync_riparia_5519C.hap1.chr",99951,489815
"Rhync_riparia_5519C.hap1.chr",23743,436453
"Rhync_riparia_5519C.hap1.chr",83950,364198
"Rhync_riparia_5519C.hap1.chr",42783,196526
"Rhync_riparia_5519C.hap1.chr",849,491198
"Rhync_riparia_5519C.hap1.chr",60542,330191
"Rhync_riparia_5519C.hap1.chr",471,427869
"Rhync_riparia_5519C.hap1.chr",101469,156205
"Rhync_riparia_5519C.hap1.chr",1690,287635
"Rhync_riparia_5519C.hap1.chr",27297,620076
"Rhync_riparia_5519C.hap1.chr",34759,242722
"Rhync_riparia_5519C.hap1.chr",25509,488246
"Rhync_riparia_5519C.hap1.chr",27339,245707
"Rhync_riparia_5519C.hap1.chr",56750,337837
"Rhync_riparia_5519C.hap1.chr",21253,404006
"Rhync_riparia_5519C.hap1.chr",18527,383134
"Rhync_riparia_5519C.hap1.chr",585,128361
"Rhync_riparia_5519C.hap1.chr",74819,273601
"Rhync_riparia_5519C.hap1.chr",18435,780528
"Rhync_riparia_5519C.hap1.chr",56880,357839
"Rhync_riparia_5519C.hap1.chr",88407,312466
"Rhync_riparia_5519C.hap1.chr",1044,263578
"Rhync_riparia_5519C.hap1.chr",2511,404888
"Rhync_riparia_5519C.hap1.chr",40050,248768
"Rhync_riparia_5519C.hap1.chr",106716,602137
"Rhync_riparia_5519C.hap1.chr",85828,509212
"Rhync_riparia_5519C.hap1.chr",644,346435
"Rhync_riparia_5519C.hap1.chr",141966,347632
"Rhync_riparia_5519C.hap1.chr",585,324895
"Rhync_riparia_5519C.hap1.chr",48399,482572
"Rhync_riparia_5519C.hap1.chr",83774,641427
"Rhync_riparia_5519C.hap1.chr",77654,297370
"Rhync_riparia_5519C.hap1.chr",981,158284
"Rhync_riparia_5519C.hap1.chr",2188,290539
"Rhync_riparia_5519C.hap1.chr",44930,287880
"Rhync_riparia_5519C.hap1.chr",34021,855941
"Rhync_riparia_5519C.hap1.chr",89602,543819
"Rhync_riparia_5519C.hap1.chr",1827,400454
"Rhync_riparia_5519C.hap1.chr",36098,236535
"Rhync_riparia_5519C.hap1.chr",1636,515101
"Rhync_riparia_5519C.hap1.chr",87799,734728
"Rhync_riparia_5519C.hap1.chr",37521,458699
"Rhync_riparia_5519C.hap1.chr",11662,424886
"Rhync_riparia_5519C.hap1.chr",53757,581637
"Rhync_riparia_5519C.hap1.chr",115224,886892
"Rhync_riparia_5519C.hap1.chr",83910,879289
"Rhync_riparia_5519C.hap1.chr",84358,363309
"Rhync_riparia_5519C.hap1.chr",54427,671941
"Rhync_riparia_5519C.hap1.chr",61137,788545
"Rhync_riparia_5519C.hap1.chr",84751,313183
"Rhync_riparia_5519C.hap1.chr",23931,552364
"Rhync_riparia_5519C.hap1.chr",51073,202132
"Rhync_riparia_5519C.hap1.chr",2507,423584
"Rhync_riparia_5519C.hap1.chr",33426,356757
"Rhync_riparia_5519C.hap1.chr",83941,577555
"Rhync_riparia_5519C.hap1.chr",1051,302582
"Rhync_riparia_5519C.hap1.chr",32845,600681
"Rhync_riparia_5519C.hap1.chr",3391,403633
"Rhync_riparia_5519C.hap1.chr",156255,473525
"Rhync_riparia_5519C.hap1.chr",1942,449413
"Rhync_riparia_5519C.hap1.chr",66484,409660
"Rhync_riparia_5519C.hap1.chr",48725,355860
"Rhync_riparia_5519C.hap1.chr",62493,505190
"Rhync_riparia_5519C.hap1.chr",105658,648603
"Rhync_riparia_5519C.hap1.chr",10419,419714
"Rhync_riparia_5519C.hap1.chr",75450,687580
"Rhync_riparia_5519C.hap1.chr",83230,204351
"Rhync_riparia_5519C.hap1.chr",34645,823150
"Rhync_riparia_5519C.hap1.chr",44713,442965
"Rhync_riparia_5519C.hap1.chr",36081,572597
"Rhync_riparia_5519C.hap1.chr",8900,332912
"Rhync_riparia_5519C.hap1.chr",63106,421760
"Rhync_riparia_5519C.hap1.chr",1879,315798
"Rhync_riparia_5519C.hap1.chr",55167,298934
"Rhync_riparia_5519C.hap1.chr",30703,501980
"Rhync_riparia_5519C.hap1.chr",48273,191925
"Rhync_riparia_5519C.hap1.chr",1394,226690
"Rhync_riparia_5519C.hap1.chr",121454,773916
"Rhync_riparia_5519C.hap1.chr",52462,200300
"Rhync_riparia_5519C.hap1.chr",9118,359012
"Rhync_riparia_5519C.hap1.chr",92491,205531
"Rhync_riparia_5519C.hap1.chr",4763,565588
"Rhync_riparia_5519C.hap1.chr",97031,353559
"Rhync_riparia_5519C.hap1.chr",2570,195394
"Rhync_riparia_5519C.hap1.chr",67123,565844
"Rhync_riparia_5519C.hap1.chr",118633,881050
"Rhync_riparia_5519C.hap1.chr",12453,315300
"Rhync_riparia_5519C.hap1.chr",19362,597091
"Rhync_riparia_5519C.hap1.chr",522,172031
"Rhync_riparia_5519C.hap1.chr",73561,658208
"Rhync_riparia_5519C.hap1.chr",37958,214128
"Rhync_riparia_5519C.hap1.chr",980,396119
"Rhync_riparia_5519C.hap1.chr",110237,454587
"Rhync_riparia_5519C.hap1.chr",51552,539865
"Rhync_riparia_5519C.hap1.chr",32260,221975
"Rhync_riparia_5519C.hap1.chr",28511,443528
"Rhync_riparia_5519C.hap1.chr",54656,177549
"Rhync_riparia_5519C.hap1.chr",20191,340798
"Rhync_riparia_5519C.hap1.chr",16171,475645
"Rhync_riparia_5519C.hap1.chr",197627,375789
"Rhync_riparia_5519C.hap1.chr",958,260715
"Rhync_riparia_5519C.hap1.chr",29061,496888
"Rhync_riparia_5519C.hap1.chr",1367,456394
"Rhync_riparia_5519C.hap1.chr",38305,892480
"Rhync_riparia_5519C.hap1.chr",89020,233002
"Rhync_riparia_5519C.hap1.chr",13867,NA
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",12405,1499219
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",34698,912948
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",33892,719411
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",33133,982765
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",54282,380500
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",50014,660795
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",61243,497972
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",68842,1113023
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",38652,386736
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",1057,1324150
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",97174,349871
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",44740,474345
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",1882,281334
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",21676,269247
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",11786,337893
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",73806,700236
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",54462,879669
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",31337,1126490
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",495,438385
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",71796,962313
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",64791,1141629
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",34945,288075
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",24376,599402
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",986,202673
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",120183,1022915
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",68567,1082128
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",45873,1721780
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",54267,341041
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",21366,1340093
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",75070,980066
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",69745,1470320
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",93312,1398303
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",78148,1226490
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",50394,1164653
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",9313,703696
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",100080,360506
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",75035,753815
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",682,317274
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",195923,881362
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",29452,591608
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",542,252448
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",102938,913371
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",21963,607438
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",27832,477869
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",2028,833784
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",30309,481319
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",960,124997
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",31980,1829822
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",28554,663784
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",72331,343551
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",1892,893802
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",46956,356209
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",455,388798
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",81107,528028
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",27451,264004
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",4054,176004
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",25847,832095
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",32608,178082
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",44457,1611063
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",44867,1320046
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",47740,423332
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",25288,1101109
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",35548,1142757
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",35262,936489
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",32593,840794
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",27351,344141
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",862,231460
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",1524,474584
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",35639,1045072
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",24931,624599
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",42309,847098
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",36186,1010576
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",41320,1185264
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",34161,655675
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",457,195487
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",36509,157025
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",1158,670735
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",46082,1451976
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",32623,107501
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",1718,1354094
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",63582,464797
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",15495,621539
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",23100,992633
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",28219,586567
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",29628,1316685
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",71465,744363
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",30462,993063
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",27844,970390
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",3810,280757
"Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr",67030,1214807
